Train loss,Validation loss,Test Loss
0.612670433013425,0.7468678448288469,0.25246153133955856
0.6000052898808421,0.72769617245774,0.2517681316521424
0.6842455399963917,0.7351965363754029,0.2787495275790705
0.6202416625239386,0.7024330867028292,0.25983032628110075
0.5866033505485885,0.7392999555782289,0.2476053019717068
0.6320571193356497,0.728891013494416,0.25969889122214823
0.6262529734025362,0.6953987889751402,0.26011143763111244
0.6424979452612214,0.7206480723184713,0.26686175137879575
0.642617999207381,0.7469189816089086,0.26595966486976796
0.5976065592333746,0.7254592053695947,0.2537793548930048
0.634107321203142,0.7032229569153489,0.2817141509054372
0.5794473948830839,0.6988772682064051,0.2510458365258417
0.6019887287507041,0.7212773136558018,0.2666310833522273
0.6474579987346512,0.7439278845794419,0.2766595939850506
0.6480993058245922,0.7350035597632488,0.2690721630449228
0.5972189421375209,0.7142420074285091,0.25780052610450815
0.5785867501404913,0.6787030702887111,0.24642778284096012
0.620852811217364,0.7331813846059736,0.264439071636756
0.6040460118956932,0.7055186446815908,0.2607974052675343
0.5694623985704248,0.7047269884170515,0.2471446525533993
0.6069697021839915,0.716340004256093,0.25132996509576
0.6283244439892898,0.7220963716734767,0.2736263751235007
0.6133794711311038,0.6905531834360672,0.2540446438524972
0.6043529848307123,0.7141053049877634,0.25472096105361774
0.6161462433539727,0.7300255689824839,0.2586368621366138
0.5907208993072104,0.6867823664050505,0.25315892576159443
0.5956159703660677,0.6993129780444011,0.2532580366018653
0.6079529717852781,0.7206018000545564,0.2517928788423102
0.6457834342293648,0.7278821729237661,0.26111627666055515
0.5878335580445557,0.7190007515664439,0.24725642834479497
0.5973285203109061,0.7066378291908192,0.264147883659533
0.578535884928204,0.7106557528536734,0.25141270368031954
0.588437634280921,0.7388299191480134,0.2551599390290232
0.6020409315956968,0.724666423079708,0.25535336490507116
0.5763094134805224,0.7113444767612502,0.2465766157146264
0.5742938081471439,0.7224356003235055,0.2571031438053326
0.5853471658057718,0.7368502479438254,0.2500105251841987
0.5556986965747014,0.7164027554147587,0.2493604672091797
0.6008458302109154,0.7214798474570272,0.2586627247394884
0.5967982692129431,0.6881130933257968,0.2536850191311687
0.5737474235389516,0.6825446275690326,0.2508948373382822
0.5639471401667889,0.6924168140833499,0.2467376053332832
0.5832304404294504,0.719996526168155,0.255123345446871
0.5665466613288904,0.6990485525740723,0.24957271939064654
0.5784790136306863,0.7182554254360604,0.2526688345938952
0.5857641533311503,0.7497433486906443,0.25919272012558475
0.5839545992699369,0.7171203658098856,0.257140536155068
0.5568894675908984,0.6967473887258512,0.24343366575827632
0.5924831376598678,0.7228291185632518,0.26001940602122414
0.5824631348107701,0.713585377169508,0.2493368633092357
0.6140349944214643,0.7188216079675432,0.26265200814472867
0.5710079443500686,0.6726495106234482,0.25142612681830884
0.5903668826979194,0.7048078961974874,0.2563471222559816
0.6026209257496591,0.7316724127862849,0.2579546052932439
0.5562057179772282,0.6978867587014578,0.24851958636496654
0.5635783896555109,0.7149334641864187,0.2527559768114804
0.5761071539926621,0.7173588623354924,0.2523972210977059
0.5674518546401652,0.7150260738526005,0.26309981158907403
0.5861934863065632,0.7288901854307197,0.2641287366630254
0.5985307680924108,0.7489571092147973,0.26252091320615883
0.610322003630185,0.8174910171697947,0.27018468481452546
0.6245535560218741,0.729972102447418,0.2687213808077623
0.5960694568372554,0.7331469158346643,0.2544988789029121
0.6023372997424378,0.7551628728993365,0.25638733823187204
0.6413659860578914,0.754886846466451,0.27131783193897285
0.6102283870275073,0.7324201103156766,0.26083494726297163
0.5982618970042705,0.6919157945414715,0.25372027613962783
0.5973669365445622,0.7163498890102753,0.2558179647060486
0.6004322618581271,0.6957636346936336,0.2528662850740162
0.587311755423525,0.7330493273868531,0.2574854703598188
0.5976606389952842,0.7475802381896118,0.2581173077094018
0.5757021324415481,0.7450008869194251,0.2549912888791376
