Train loss,Validation loss,Test Loss
0.1047849562697781,0.11124584811182112,0.21415448312548718
0.10473764954343553,0.11282489642259433,0.2167140675924725
0.10686631716383466,0.11355565058742184,0.23118012661774387
0.10337027105066654,0.11164006061766998,0.22351890421594423
0.10203276027446033,0.11221710331131922,0.22750641144253997
0.10218012313350486,0.10899137635400213,0.21347918041147126
0.11729133761963516,0.12146980750508693,0.24100310705502298
0.10890037467256372,0.11685802261566483,0.24209299435533835
0.1108459209398655,0.11538623842918265,0.22962598528505868
0.10660111886265289,0.11352110861271164,0.2220860909408688
0.1027294314415716,0.10884414889805437,0.22066684606426665
0.10359730704636565,0.11075921832006168,0.22154806002591834
0.09959890518003912,0.1103445853848763,0.22018487459161673
0.1045115175433362,0.10898210519159637,0.2175496636301366
0.10401412323022943,0.1093128451052845,0.2254641353748839
0.10276437494644876,0.1110322312607621,0.2216015973138977
0.09951474912719983,0.11508217502994969,0.22456540524483415
0.10733885481632904,0.11361557269651684,0.22646845284465986
0.10407009779934939,0.11429612205647119,0.23405660935193315
0.10238261054193036,0.11151577852001467,0.224428789668193
0.1183754652160629,0.12082245267207983,0.24986380572397884
0.10239571930449495,0.1161653964218894,0.22526732180566914
0.10356024208515124,0.11134718691602437,0.217929641942065
0.10021032935330187,0.10840912605111051,0.21461513962007503
0.09717741251129927,0.10492010747076437,0.2167068448471999
0.1007953029933278,0.1101630427732551,0.23107999410758262
0.09932350596784283,0.10773332925103726,0.21730052063503683
0.10979052026128887,0.12183182497637507,0.2467782551956671
0.10516119698350984,0.1288305735157883,0.26226249230461857
0.09915062132766697,0.10950478033454976,0.22115725185515792
0.10064440431455351,0.11127531333378234,0.21953286533015567
0.09921059215871535,0.11051724703336349,0.23743493775346128
0.09897165749780602,0.10824258931765697,0.22732359811849165
0.09786784464522855,0.11076793132660545,0.2281125342363478
0.09988943911914498,0.10731641308821167,0.22959254221448364
0.12065189553747636,0.12655397452245815,0.2542527967980603
0.09913325623182306,0.10984210569520513,0.22476638254574424
0.10174422555526907,0.10956068007118124,0.20597301453257993
0.10536196468818379,0.11639144867521478,0.22175666101376532
0.10033374216225098,0.10865697649324937,0.22332171978527737
0.10049678326688105,0.10797151047520333,0.22314788517520007
0.1015159288632984,0.1101937731680947,0.2268084514476558
0.10351322852104124,0.10829672915637255,0.22416789740941792
0.09764505559793539,0.10971256984529927,0.22643514000900924
0.10167991400137472,0.10622860783065652,0.22926397032611842
0.09960350169564487,0.10576195638107298,0.22121858001467917
0.09414282678212596,0.10744464870947311,0.22467254909811907
0.10612018131284157,0.11786916059963058,0.23716438902975878
0.09724916194394485,0.11155876495911099,0.22765048072746719
0.10199652468951796,0.11117179321834082,0.22605664690174299
0.09653843436069726,0.11041276483531746,0.23091251212349004
0.0976209825253533,0.10755056871707735,0.21691410386265314
0.16971466062236182,0.17332809284353398,0.601955087626245
0.10939692245370373,0.11800543468743871,0.23879958725222294
0.09883424660507494,0.10785314997221428,0.21946247225868268
0.09622897542000061,0.10537032033893538,0.22249284896399454
0.11188547615914249,0.12088558431619095,0.24747683815919197
0.10781980446775492,0.10951460472947762,0.22332147315137904
0.10066502689282256,0.1078604934324289,0.2290728599858054
0.10318241324667997,0.11081798273838322,0.22227712297917843
0.096065093493419,0.10037842561352965,0.22085952780479334
0.10627015317863499,0.1102813642898631,0.21484697937912192
0.09799454883107521,0.1092045843268708,0.21551197242578876
0.0977140477376296,0.10839816408917911,0.23608933090448903
0.09900497911643678,0.10826600655230983,0.22788272329256742
0.10003533692330834,0.10355649507943294,0.22509516106484814
0.09553707336687026,0.11157269467222031,0.2310876203028786
0.09782889937402091,0.10310013512112179,0.21612238839279183
0.10345744710988054,0.1221645628493714,0.2674350439616648
0.10250187140926555,0.11053763032698427,0.2286740456899042
0.09528847023611445,0.10580320648298905,0.23048255879596022
0.09336236370117722,0.10290651858475318,0.22243407371023813
0.0949659897566815,0.10669326382267699,0.2241779490312111
0.10950734455070037,0.11348709735105562,0.23366046621851924
0.10434746666566251,0.10804932144127515,0.21668482105227074
0.09835118620605976,0.10207327901614072,0.21839656378064717
0.09694252540524931,0.1104896515490374,0.23734797276490746
0.10126293234792971,0.11080212389024452,0.2308093668487867
0.10068631277580307,0.10980629738855326,0.22844985064856074
0.09823174131441746,0.11041392475527916,0.224773202493298
0.10634714348166247,0.12271935868414241,0.25383747080544533
0.09577455871687117,0.10712215726879405,0.2277179551337616
0.09407942923716481,0.10701672135526283,0.2251084658304402
0.10848846820549418,0.11381486518932651,0.23363768981327074
0.11179392275895532,0.13053916152117437,0.2751255533510664
0.10090545215063522,0.10928893540220078,0.2257228594446375
0.09799148510013889,0.10875514206953191,0.22989757642901662
0.09544346778897317,0.1058387068488487,0.2220020736743151
0.09440468963198453,0.1053467202361579,0.22202541576289045
0.09476135136889434,0.10720926098103167,0.21409031883803506
0.09500127046026037,0.11125469629265414,0.2339631731344631
0.09640366480297405,0.10643325135885985,0.2286630261094405
0.09793021499122774,0.11111677731015313,0.22685927254737753
0.09689549431482879,0.10744565951913562,0.21622871033864421
0.09404641393896968,0.10375466344020916,0.22781108845815665
0.09680353136466298,0.11541473495604548,0.23903119602497458
0.09575134800697814,0.11400394462439264,0.23201143340324576
0.09333908386555084,0.11093155215397886,0.22870403529636446
0.0933754769197743,0.11095941293689927,0.23347415657671627
