Train loss,Validation loss,Test Loss
0.1636346310402864,0.13491055983505507,0.31051633491997704
0.15488481890805267,0.14163152711279356,0.2975881922086541
0.1526132046065664,0.1402929568024682,0.30969995657318317
0.15136114110990828,0.13738164846115614,0.29415335364718376
0.1522710944186934,0.1343611166180806,0.29802044855106624
0.15252990609723402,0.1335906868528816,0.29514311717886776
0.1517066769054949,0.13763196981724965,0.289765185538177
0.15218651122233356,0.13706078140694142,0.29579244967360263
0.15022308532910345,0.14087744975509406,0.29447787953157206
0.17451011111304404,0.16691547843523444,0.3138743440618122
0.15855759933871622,0.14041220448147768,0.28845467805069397
0.1570070582529847,0.13673759113270714,0.3018223348439716
0.16190257129090654,0.140348966565185,0.31070489399003803
0.15398209833746226,0.13996238878524353,0.2957144194348712
0.15126019062592524,0.1374244738940646,0.29668477260344744
0.16266449798796265,0.1407979310860965,0.34157425452541323
0.1593421172244174,0.14327456744975303,0.3229446714152061
0.15323110547211752,0.14350295050446063,0.30453007441980146
0.15688363445420314,0.13937994082263055,0.32540888630020465
0.15474969603752003,0.13836385160019796,0.296116201612308
0.15252031106858335,0.13989024371684808,0.2931660854836102
0.14846345694046947,0.13546924277735525,0.3072255328834859
0.14457181347036663,0.13600985055957449,0.2977166797148803
0.1583381441499263,0.15356307171063335,0.3299205678351025
0.15646053558177486,0.1449205695574394,0.3031492467663721
0.1493199955427548,0.14097757169086783,0.2956387557161273
0.1460380786016057,0.14027233362219535,0.2917334640256842
0.15229363684112038,0.1403937785088331,0.30893984413411324
0.14454363447962812,0.1458819937790134,0.28889859073818047
0.17418180298129637,0.15309089982292018,0.3281319472548687
0.16852747734433776,0.14703447677536277,0.3183675431617599
0.1642978010646838,0.1437743988742442,0.30951493912511463
0.1589317270409722,0.14209093595358127,0.29958966195835773
0.16851916518821913,0.1430050349319975,0.3126632679425723
0.15678862968998575,0.1412664891190328,0.2908760266261932
0.1508092240246416,0.13517351457260998,0.2887406836972407
0.14890508130769656,0.13795313306666807,0.28771385421025175
0.15596268082825107,0.1432960326418174,0.3230051778436324
0.15946206655252843,0.14506952138564796,0.306213623831016
0.15314690792765728,0.13814619729372854,0.3089229146201127
0.14845521184692262,0.13982208864235363,0.29812476034278
0.15530097934971906,0.13846457144826307,0.2908850807354231
0.14669406630861534,0.14314295988277623,0.2975876163210702
0.14902376538977916,0.1411541263569496,0.29493962802975904
0.14595326803011832,0.13781367418981683,0.2851057251958986
0.14948152718043173,0.14645386909954142,0.30714447098134445
0.15209181620185805,0.1398101903046655,0.32376046373136086
0.14670026531919142,0.1347420547965957,0.3100946448767524
0.147336836368349,0.13783589323386286,0.3057297139111919
0.16319002768794685,0.14993715826372514,0.32680807681992285
0.1519015612710003,0.14586042302981858,0.31112509141202566
0.14729282459542103,0.1398851139717801,0.30260655790814284
0.154265242376488,0.15235762167054787,0.3271416988408337
0.1501781617520729,0.1476602596846139,0.30598577627765317
0.14682932017715059,0.14883115997704302,0.3180239548134875
0.14164849708039193,0.1359444456450165,0.3143707220221032
0.14134487694782388,0.13781217384868855,0.29133170262350483
0.14458583443301665,0.14770844121568064,0.31054678095730576
0.14106663026468813,0.13793186156106618,0.35317434869480485
0.14566594824426785,0.1477290761637711,0.29596898148174516
0.1403918169926321,0.14015437658927837,0.2955093107032787
0.15582371974397322,0.1457860900370897,0.3108420869538081
0.16276316403762414,0.15340915330829796,0.3219028375208867
0.15443558550111935,0.14564800360198185,0.3179127809871278
0.16495263185141312,0.1582438391144672,0.32726717956413026
0.1658638902614678,0.1430544390055923,0.3137388384229973
0.14672693849759053,0.1471268237626199,0.309080383854514
0.14448944024041163,0.14327261837233418,0.29663776938814784
0.1483735674477733,0.14272724357385555,0.2854035068360934
0.15516080330769286,0.15143057675659477,0.30207658464421
0.1577408206850024,0.15708907676812553,0.3185959162052072
0.15244161505178203,0.14598845135734403,0.3256954552481998
